id_base,tam_ing,genero,tam_labour,tiempo,percepcion,inseguridad,victima,tamano,sector_cod,Año
3610898_2023,,,1,1,1,1,2,1,4,2023
689611_2023,,,3,7,2,2,2,3,3,2023
1971884_2023,,,1,5,3,2,2,1,2,2023
2700953_2023,,,1,4,3,3,2,1,2,2023
2860049_2023,,,1,4,2,3,2,1,2,2023
2331716_2023,,,1,5,2,3,2,1,2,2023
3391591_2023,,,1,2,3,2,2,1,2,2023
2732991_2023,,,1,4,2,3,2,1,3,2023
115828_2023,,,4,7,3,3,2,4,4,2023
3443168_2023,,,1,2,2,3,2,1,2,2023
3537804_2023,,,1,3,3,3,2,1,4,2023
3094032_2023,,,1,3,2,3,2,1,4,2023
3079617_2023,,,1,2,3,2,2,1,2,2023
3591796_2023,,,1,2,2,2,2,1,3,2023
2112481_2023,,,3,5,3,2,2,3,2,2023
1676621_2023,,,2,6,2,3,2,3,2,2023
3560850_2023,,,1,4,2,3,1,1,2,2023
3543688_2023,,,1,2,2,3,2,1,4,2023
2810608_2023,,,1,4,2,3,2,1,4,2023
1291334_2023,,,1,7,2,3,1,1,4,2023
3398202_2023,,,1,6,1,2,2,1,2,2023
921803_2023,,,2,7,3,3,2,3,3,2023
1119080_2023,,,3,7,3,2,2,3,3,2023
1967819_2023,,,1,5,2,3,2,1,3,2023
2888038_2023,,,1,4,3,2,2,1,3,2023
2528888_2023,,,1,4,2,3,2,1,2,2023
3465053_2023,,,1,2,2,3,2,1,4,2023
3470955_2023,,,1,7,1,3,1,1,2,2023
3429304_2023,,,1,3,2,2,2,1,3,2023
3589506_2023,,,1,1,2,3,2,1,2,2023
3129104_2023,,,1,3,2,1,2,1,2,2023
2474842_2023,,,1,4,2,3,2,1,2,2023
66320_2023,,,3,7,2,3,2,3,3,2023
2604669_2023,,,3,3,2,3,2,2,2,2023
2305887_2023,,,1,4,2,3,1,2,4,2023
2289567_2023,,,2,5,2,2,2,2,2,2023
2870427_2023,,,1,5,2,3,2,1,3,2023
2212510_2023,,,2,5,2,3,1,2,4,2023
1326115_2023,,,2,7,2,3,2,2,2,2023
444701_2023,,,2,7,2,3,2,2,2,2023
2635503_2023,,,1,4,2,3,2,2,2,2023
3417763_2023,,,2,2,2,3,2,1,2,2023
3181271_2023,,,2,3,3,3,2,2,3,2023
380816_2023,,,2,7,2,3,2,2,2,2023
3017006_2023,,,2,3,2,3,1,2,3,2023
3545792_2023,,,4,4,2,3,2,3,4,2023
2310512_2023,,,2,5,2,3,2,2,4,2023
449556_2023,,,3,5,3,2,2,3,3,2023
2612903_2023,,,1,4,3,3,2,2,4,2023
1927999_2023,,,2,5,2,3,2,2,3,2023
1760_2023,,,2,7,2,3,2,3,2,2023
2264673_2023,,,2,5,1,3,1,2,2,2023
637445_2023,,,2,7,2,3,2,2,2,2023
3259547_2023,,,1,3,2,3,2,3,2,2023
2036260_2023,,,1,5,3,3,2,4,4,2023
2389184_2023,,,1,5,2,3,2,2,4,2023
496523_2023,,,2,2,2,3,2,2,4,2023
2778722_2023,,,2,4,2,3,1,2,3,2023
1677923_2023,,,1,2,3,2,2,1,2,2023
2776095_2023,,,1,4,2,3,2,1,2,2023
3356087_2023,,,1,3,3,2,2,1,4,2023
3529342_2023,,,1,2,2,3,2,1,2,2023
2793265_2023,,,1,4,2,3,2,1,4,2023
131378_2023,,,1,2,2,3,2,1,2,2023
2064022_2023,,,1,6,2,3,1,1,2,2023
3384211_2023,,,2,4,3,2,2,1,4,2023
3499648_2023,,,1,2,2,3,1,1,3,2023
3456180_2023,,,1,3,2,3,2,1,4,2023
1354854_2023,,,1,7,3,3,1,1,2,2023
3250502_2023,,,1,3,2,3,2,1,3,2023
226176_2023,,,4,7,3,3,1,4,2,2023
70735_2023,,,2,7,3,2,2,2,2,2023
3307770_2023,,,1,3,2,3,2,2,2,2023
2599820_2023,,,1,5,2,3,2,1,2,2023
2999395_2023,,,1,7,2,3,2,1,2,2023
2858436_2023,,,2,4,2,3,1,2,4,2023
3340767_2023,,,1,3,2,3,2,1,2,2023
2254598_2023,,,1,5,2,3,2,1,3,2023
1064514_2023,,,1,5,2,3,2,2,3,2023
3300190_2023,,,1,4,2,3,2,1,3,2023
905066_2023,,,1,7,2,3,2,2,4,2023
2507708_2023,,,1,4,2,3,2,1,4,2023
2917007_2023,,,1,3,2,3,1,1,4,2023
2279873_2023,,,1,5,2,3,2,2,3,2023
3246734_2023,,,2,3,2,3,2,2,3,2023
3404857_2023,,,1,5,3,3,2,1,2,2023
546274_2023,,,2,7,2,3,2,2,4,2023
3422206_2023,,,1,3,2,3,2,1,2,2023
3442861_2023,,,1,2,2,3,2,1,2,2023
116130_2023,,,2,7,2,3,2,2,3,2023
3531981_2023,,,1,2,2,2,2,1,3,2023
3494499_2023,,,1,5,2,3,2,1,3,2023
2648487_2023,,,1,4,2,3,2,1,2,2023
2440661_2023,,,3,4,3,2,2,2,2,2023
2908137_2023,,,2,4,3,3,2,2,3,2023
3186738_2023,,,1,3,2,3,2,1,2,2023
2127836_2023,,,1,5,3,3,2,1,3,2023
927495_2023,,,2,7,3,3,2,2,4,2023
201742_2023,,,3,7,3,3,2,2,3,2023
3403563_2023,,,1,2,2,2,2,1,2,2023
1897488_2023,,,1,5,2,3,2,1,4,2023
3494330_2023,,,1,4,2,3,2,1,4,2023
2415833_2023,,,1,5,2,3,1,1,3,2023
1668019_2023,,,1,6,2,3,2,1,4,2023
3411673_2023,,,1,2,3,3,2,1,3,2023
3520804_2023,,,1,2,3,3,2,1,4,2023
3370061_2023,,,1,2,2,3,2,1,4,2023
1838812_2023,,,1,5,2,3,2,1,4,2023
3319638_2023,,,1,2,2,3,2,1,4,2023
1434970_2023,,,1,6,2,2,2,1,3,2023
3268246_2023,,,1,3,2,3,2,2,3,2023
3402997_2023,,,1,4,2,3,2,1,3,2023
3394717_2023,,,1,3,2,3,2,1,4,2023
2530125_2023,,,3,7,2,3,2,1,4,2023
1708191_2023,,,1,6,3,3,2,1,3,2023
1635165_2023,,,2,7,2,3,2,2,2,2023
3205426_2023,,,1,3,2,3,2,2,4,2023
3243005_2023,,,1,3,3,3,2,1,2,2023
2297547_2023,,,2,5,3,2,2,2,4,2023
1725450_2023,,,1,6,2,3,1,1,3,2023
3259943_2023,,,1,3,2,3,2,1,3,2023
2454060_2023,,,1,4,3,3,2,2,2,2023
2245324_2023,,,1,4,2,2,2,1,4,2023
1085154_2023,,,2,7,2,2,2,2,2,2023
1073447_2023,,,1,7,2,3,2,1,3,2023
3305505_2023,,,1,3,3,2,2,1,4,2023
3526249_2023,,,1,4,3,3,2,1,3,2023
3053207_2023,,,1,3,2,3,2,1,4,2023
3340603_2023,,,1,4,2,3,1,1,3,2023
3348049_2023,,,1,3,2,3,2,1,4,2023
1062366_2023,,,1,6,2,2,2,1,3,2023
3370327_2023,,,1,2,3,2,1,1,4,2023
3188825_2023,,,1,1,3,3,2,1,4,2023
2809698_2023,,,2,6,3,2,2,2,4,2023
3252118_2023,,,1,6,2,3,2,1,4,2023
1611920_2023,,,1,6,2,2,2,2,2,2023
3011036_2023,,,1,5,2,3,2,1,3,2023
2626536_2023,,,1,4,3,3,2,2,2,2023
3490701_2023,,,1,2,2,3,1,1,4,2023
3191401_2023,,,1,3,2,3,2,1,3,2023
3600879_2023,,,1,2,3,3,2,1,4,2023
3526308_2023,,,1,2,3,2,2,1,4,2023
2532147_2023,,,4,4,2,3,1,4,2,2023
2660604_2023,,,1,4,2,3,2,1,3,2023
2867108_2023,,,1,4,3,3,2,1,4,2023
3566973_2023,,,1,3,2,3,2,1,3,2023
3068530_2023,,,2,4,1,3,2,1,3,2023
2884466_2023,,,1,4,3,3,2,1,3,2023
2426432_2023,,,1,2,2,3,2,1,3,2023
2060117_2023,,,1,5,1,3,2,1,3,2023
3410975_2023,,,1,2,3,3,2,1,3,2023
2048748_2023,,,1,5,2,2,2,1,3,2023
3563562_2023,,,1,3,2,2,2,1,2,2023
2282549_2023,,,1,5,2,1,1,1,2,2023
3137268_2023,,,1,4,2,3,2,1,3,2023
2556366_2023,,,1,2,2,2,2,1,2,2023
3571063_2023,,,1,2,2,3,1,1,3,2023
572782_2023,,,1,7,2,3,2,1,3,2023
1963595_2023,,,1,5,2,3,2,1,2,2023
3263755_2023,,,1,3,3,3,2,1,3,2023
3435495_2023,,,1,2,1,3,2,1,3,2023
2459341_2023,,,1,4,2,3,2,1,2,2023
2787377_2023,,,1,5,2,3,2,1,3,2023
2896437_2023,,,1,4,2,3,2,1,3,2023
2311768_2023,,,1,4,3,3,2,1,3,2023
3550811_2023,,,1,2,2,3,2,1,4,2023
3464313_2023,,,1,2,2,3,2,1,3,2023
3345594_2023,,,2,2,2,3,1,1,2,2023
3438267_2023,,,1,2,2,3,2,1,4,2023
2334734_2023,,,2,5,2,2,2,1,3,2023
2934776_2023,,,2,5,3,3,1,1,3,2023
3542337_2023,,,1,2,2,3,1,1,3,2023
2668247_2023,,,1,4,1,2,2,1,2,2023
2271291_2023,,,1,4,2,3,2,1,4,2023
2961457_2023,,,1,4,3,3,1,1,2,2023
2768111_2023,,,1,4,2,3,2,1,2,2023
3189600_2023,,,1,3,3,3,2,1,4,2023
3208726_2023,,,1,3,2,3,2,1,4,2023
3277825_2023,,,1,3,2,3,2,1,4,2023
3449595_2023,,,1,2,3,3,2,1,3,2023
2852653_2023,,,1,2,2,3,2,1,3,2023
3275932_2023,,,1,3,2,3,2,1,4,2023
3603166_2023,,,1,7,3,1,2,1,3,2023
3530324_2023,,,1,2,1,2,2,1,2,2023
2613305_2023,,,1,4,2,3,2,1,4,2023
2686407_2023,,,1,5,2,3,2,1,4,2023
3140491_2023,,,1,4,1,3,2,1,4,2023
3497697_2023,,,1,3,3,3,2,1,3,2023
2864045_2023,,,2,4,2,3,2,1,2,2023
1657087_2023,,,1,6,2,3,2,1,2,2023
2262652_2023,,,1,7,2,3,1,1,4,2023
3546525_2023,,,1,7,2,3,2,1,2,2023
3021538_2023,,,1,5,3,3,2,1,3,2023
2286642_2023,,,1,7,3,2,2,1,2,2023
3459538_2023,,,1,2,3,2,2,1,3,2023
2960975_2023,,,1,3,2,3,2,1,3,2023
3345993_2023,,,1,4,2,3,2,1,4,2023
3529800_2023,,,1,4,3,3,2,1,3,2023
1908576_2023,,,1,6,3,3,2,1,3,2023
3127787_2023,,,1,4,2,3,2,1,2,2023
3599479_2023,,,1,2,3,3,2,1,2,2023
3552040_2023,,,1,2,2,3,2,1,4,2023
3413930_2023,,,1,2,3,3,2,1,2,2023
3422714_2023,,,1,2,2,2,2,1,3,2023
3110797_2023,,,1,3,2,2,2,1,4,2023
2056102_2023,,,1,4,2,3,2,1,4,2023
3468847_2023,,,1,2,2,3,2,1,2,2023
2395296_2023,,,1,5,1,2,2,1,4,2023
2275729_2023,,,1,6,2,3,2,1,4,2023
3281654_2023,,,1,3,3,3,2,1,3,2023
2784257_2023,,,1,4,3,3,2,1,3,2023
2754258_2023,,,1,4,2,3,2,1,3,2023
3379503_2023,,,1,7,1,2,2,1,2,2023
3339350_2023,,,1,3,2,3,2,1,4,2023
2905008_2023,,,1,1,2,3,2,1,4,2023
1974162_2023,,,1,4,2,3,2,1,2,2023
3192912_2023,,,1,3,3,3,2,1,3,2023
2396428_2023,,,1,5,2,3,1,1,4,2023
3306117_2023,,,1,3,1,2,2,1,4,2023
258259_2023,,,1,7,2,3,2,1,4,2023
3508243_2023,,,1,2,3,3,2,1,4,2023
2459685_2023,,,1,5,2,3,2,1,4,2023
2429529_2023,,,1,5,2,3,2,1,3,2023
2468023_2023,,,1,5,2,3,2,1,3,2023
2673603_2023,,,1,7,3,3,2,1,4,2023
3378544_2023,,,1,1,2,3,2,1,2,2023
3576938_2023,,,1,7,3,2,2,1,2,2023
3383280_2023,,,1,3,2,3,2,1,2,2023
2937856_2023,,,1,4,3,3,2,1,3,2023
1370199_2023,,,1,3,3,2,2,1,4,2023
3244049_2023,,,1,3,3,2,2,1,4,2023
854302_2023,,,1,7,2,3,2,1,3,2023
3217136_2023,,,1,3,2,3,1,1,2,2023
486458_2023,,,1,7,2,3,2,1,4,2023
1893955_2023,,,1,6,2,2,2,1,4,2023
3541854_2023,,,1,4,2,3,2,1,4,2023
1225226_2023,,,1,2,1,3,2,1,2,2023
3579457_2023,,,1,4,2,1,2,1,2,2023
1369728_2023,,,1,2,2,3,2,1,4,2023
2928766_2023,,,1,3,2,1,2,1,3,2023
2096286_2023,,,1,4,2,3,1,1,2,2023
3515148_2023,,,1,2,2,3,2,1,2,2023
3610028_2023,,,1,3,2,2,2,1,3,2023
3070522_2023,,,1,5,2,3,2,1,3,2023
2329660_2023,,,1,5,2,3,2,1,2,2023
3426940_2023,,,2,3,3,3,1,1,4,2023
3074631_2023,,,1,3,2,3,2,1,2,2023
2968885_2023,,,1,4,2,3,1,1,3,2023
3376890_2023,,,1,4,2,2,2,1,3,2023
2081053_2023,,,1,6,2,3,1,1,3,2023
3204654_2023,,,1,4,2,3,2,1,4,2023
2731605_2023,,,1,4,1,2,2,1,2,2023
1567998_2023,,,1,6,2,3,2,1,4,2023
2508192_2023,,,1,4,2,3,2,1,3,2023
1042278_2023,,,1,7,1,3,2,1,4,2023
2737662_2023,,,1,7,2,3,2,1,3,2023
2957268_2023,,,1,4,3,2,2,1,4,2023
782452_2023,,,2,7,2,3,2,1,3,2023
3299467_2023,,,1,5,3,3,2,1,2,2023
3280987_2023,,,1,2,2,3,2,1,2,2023
3086475_2023,,,1,3,2,2,2,1,4,2023
2184152_2023,,,1,6,3,2,2,1,3,2023
3464533_2023,,,1,2,2,3,2,1,4,2023
3141557_2023,,,1,4,2,3,2,1,2,2023
3492889_2023,,,1,3,2,2,2,1,2,2023
2419829_2023,,,1,2,2,3,2,1,2,2023
2364456_2023,,,1,5,2,3,2,1,2,2023
2629477_2023,,,1,4,2,3,2,1,3,2023
2632535_2023,,,1,4,2,3,2,1,2,2023
3304692_2023,,,1,3,2,2,1,1,3,2023
2877740_2023,,,1,3,3,3,2,1,2,2023
3250368_2023,,,1,3,1,3,1,1,4,2023
1892474_2023,,,1,6,2,3,2,1,3,2023
1729120_2023,,,2,7,2,3,1,1,4,2023
2042391_2023,,,1,7,2,3,2,1,2,2023
3581669_2023,,,1,2,2,3,2,1,3,2023
2302482_2023,,,1,5,2,3,2,2,3,2023
3085729_2023,,,1,3,3,3,1,1,4,2023
1287025_2023,,,1,7,2,1,2,1,3,2023
3557891_2023,,,1,4,1,1,2,1,3,2023
3290591_2023,,,1,2,3,3,2,1,3,2023
3145158_2023,,,1,3,3,3,1,1,3,2023
3214308_2023,,,1,3,2,3,2,1,3,2023
3054028_2023,,,1,2,3,3,2,1,4,2023
1668620_2023,,,2,7,2,3,1,1,2,2023
2196752_2023,,,1,4,1,3,1,1,4,2023
3218728_2023,,,1,5,2,3,2,1,2,2023
1385544_2023,,,1,7,3,2,2,1,2,2023
3318916_2023,,,1,2,3,3,2,1,2,2023
3057964_2023,,,1,3,2,2,2,1,2,2023
2867193_2023,,,1,4,2,3,2,1,2,2023
264226_2023,,,1,7,3,3,1,1,2,2023
3479689_2023,,,1,5,2,3,1,1,3,2023
3611164_2023,,,1,2,3,3,2,1,2,2023
2507746_2023,,,1,5,2,1,2,1,3,2023
3074661_2023,,,2,4,1,3,2,1,3,2023
3139131_2023,,,1,3,2,3,2,1,2,2023
3524197_2023,,,1,4,1,2,2,1,2,2023
3128061_2023,,,1,4,2,2,2,1,2,2023
634254_2023,,,1,2,2,3,2,1,4,2023
3085220_2023,,,1,4,2,3,1,1,4,2023
1198322_2023,,,1,7,2,3,2,1,3,2023
3563145_2023,,,1,4,2,3,2,1,3,2023
3492878_2023,,,1,2,2,3,2,1,3,2023
3204983_2023,,,1,2,2,3,2,1,4,2023
3342408_2023,,,2,5,1,2,2,1,3,2023
2821661_2023,,,1,3,2,3,1,1,4,2023
3161791_2023,,,1,3,2,3,2,1,4,2023
2087077_2023,,,1,7,2,3,2,1,3,2023
3362420_2023,,,1,4,2,2,1,1,4,2023
3056024_2023,,,1,5,2,3,1,1,4,2023
3464186_2023,,,1,2,2,3,2,1,4,2023
2913023_2023,,,1,7,2,3,2,1,4,2023
990684_2023,,,1,7,2,3,2,1,4,2023
888357_2023,,,1,4,3,3,1,1,4,2023
3569776_2023,,,1,3,3,3,2,1,3,2023
3050888_2023,,,1,3,3,3,2,1,3,2023
3236508_2023,,,1,3,2,3,2,1,4,2023
2715966_2023,,,1,4,2,3,1,1,4,2023
1800166_2023,,,1,6,2,2,2,1,2,2023
2285113_2023,,,1,5,2,3,1,1,4,2023
2396356_2023,,,1,5,3,3,2,1,3,2023
2921171_2023,,,1,3,3,2,2,1,3,2023
3510617_2023,,,1,2,2,3,2,1,4,2023
2697827_2023,,,1,4,2,3,2,1,4,2023
2370178_2023,,,1,5,1,3,2,1,3,2023
2902195_2023,,,1,7,3,2,2,1,4,2023
3153429_2023,,,1,3,2,3,2,1,4,2023
2512872_2023,,,1,4,2,3,2,1,4,2023
3511288_2023,,,1,2,2,3,2,1,3,2023
3154678_2023,,,1,4,2,3,2,1,3,2023
3313367_2023,,,1,2,3,2,2,1,4,2023
3282352_2023,,,1,2,2,2,1,1,2,2023
3226547_2023,,,1,3,2,3,1,1,2,2023
3181198_2023,,,1,5,1,3,1,1,4,2023
3539726_2023,,,1,3,2,3,2,1,3,2023
2707079_2023,,,1,4,2,3,2,1,4,2023
2858502_2023,,,1,3,2,3,2,1,3,2023
3320881_2023,,,1,3,3,3,2,1,4,2023
2310975_2023,,,1,5,2,3,2,1,3,2023
01750316_2023,,,1,6,1,2,2,1,3,2023
01654027_2023,,,3,6,2,3,1,2,2,2023
02304630_2023,,,1,4,2,3,2,1,3,2023
2_2024,,,,,3,2,2,1,3,2024
3_2024,,,,,2,2,2,1,3,2024
5_2024,,,,,2,3,1,1,1,2024
6_2024,,,,,1,3,2,1,2,2024
7_2024,,,,,2,3,2,1,2,2024
8_2024,,,,,1,3,1,1,3,2024
9_2024,,,,,2,3,2,1,3,2024
10_2024,,,,,1,3,2,1,2,2024
13_2024,,,,,3,2,2,1,3,2024
14_2024,,,,,1,3,2,1,1,2024
15_2024,,,,,3,3,2,1,3,2024
16_2024,,,,,3,3,1,1,1,2024
18_2024,,,,,3,3,2,2,3,2024
19_2024,,,,,3,3,2,1,2,2024
20_2024,,,,,2,3,2,1,2,2024
21_2024,,,,,3,2,2,1,1,2024
22_2024,,,,,1,3,2,1,2,2024
23_2024,,,,,3,3,2,1,2,2024
24_2024,,,,,2,3,1,1,3,2024
26_2024,,,,,2,3,2,1,1,2024
28_2024,,,,,3,3,2,1,1,2024
29_2024,,,,,2,2,2,1,1,2024
30_2024,,,,,2,3,1,1,2,2024
31_2024,,,,,3,2,2,1,3,2024
32_2024,,,,,1,2,2,1,3,2024
34_2024,,,,,1,3,1,1,1,2024
35_2024,,,,,2,3,2,1,1,2024
36_2024,,,,,3,3,2,1,2,2024
37_2024,,,,,3,2,2,3,3,2024
38_2024,,,,,3,3,2,1,1,2024
39_2024,,,,,2,3,2,1,3,2024
40_2024,,,,,1,3,2,1,3,2024
42_2024,,,,,2,1,2,1,2,2024
43_2024,,,,,1,2,2,1,3,2024
44_2024,,,,,1,3,1,1,3,2024
45_2024,,,,,1,3,2,1,3,2024
46_2024,,,,,1,3,2,1,1,2024
47_2024,,,,,1,3,2,1,2,2024
48_2024,,,,,2,3,2,3,1,2024
49_2024,,,,,3,3,2,1,2,2024
50_2024,,,,,2,2,2,1,3,2024
51_2024,,,,,3,3,2,1,3,2024
52_2024,,,,,3,3,2,1,1,2024
53_2024,,,,,3,3,2,1,2,2024
54_2024,,,,,3,3,2,1,3,2024
55_2024,,,,,1,3,2,1,1,2024
57_2024,,,,,3,2,2,1,3,2024
58_2024,,,,,3,2,2,1,3,2024
59_2024,,,,,3,3,2,1,3,2024
60_2024,,,,,3,3,2,1,2,2024
61_2024,,,,,2,3,2,1,3,2024
63_2024,,,,,1,3,2,1,2,2024
64_2024,,,,,1,3,2,1,2,2024
65_2024,,,,,2,2,2,1,3,2024
67_2024,,,,,1,3,2,1,3,2024
68_2024,,,,,1,2,1,1,3,2024
69_2024,,,,,3,3,2,1,3,2024
71_2024,,,,,2,3,2,1,3,2024
72_2024,,,,,1,3,1,1,3,2024
73_2024,,,,,1,2,2,1,3,2024
74_2024,,,,,1,3,2,1,3,2024
75_2024,,,,,3,3,2,1,2,2024
76_2024,,,,,1,2,2,1,3,2024
77_2024,,,,,2,3,2,1,3,2024
79_2024,,,,,2,2,2,1,3,2024
80_2024,,,,,1,1,2,1,3,2024
81_2024,,,,,3,3,2,1,3,2024
82_2024,,,,,3,1,2,1,1,2024
83_2024,,,,,1,2,2,1,2,2024
84_2024,,,,,1,1,2,1,3,2024
85_2024,,,,,1,3,2,1,2,2024
86_2024,,,,,3,3,1,1,3,2024
87_2024,,,,,1,3,2,1,3,2024
88_2024,,,,,3,1,1,1,3,2024
89_2024,,,,,3,2,2,1,1,2024
90_2024,,,,,3,2,2,1,3,2024
91_2024,,,,,1,3,2,1,2,2024
92_2024,,,,,3,2,2,1,1,2024
93_2024,,,,,3,2,2,1,2,2024
94_2024,,,,,2,3,2,1,3,2024
95_2024,,,,,3,3,2,2,3,2024
97_2024,,,,,2,1,2,1,1,2024
99_2024,,,,,3,3,2,1,2,2024
100_2024,,,,,3,2,2,1,3,2024
101_2024,,,,,2,3,2,1,2,2024
102_2024,,,,,3,1,1,1,1,2024
103_2024,,,,,1,2,2,1,3,2024
104_2024,,,,,3,3,2,1,3,2024
105_2024,,,,,1,3,2,1,2,2024
107_2024,,,,,3,3,1,4,3,2024
108_2024,,,,,3,3,2,3,3,2024
109_2024,,,,,2,2,2,3,2,2024
110_2024,,,,,2,3,2,1,3,2024
111_2024,,,,,2,3,2,1,2,2024
112_2024,,,,,2,2,2,1,2,2024
113_2024,,,,,3,3,2,1,1,2024
114_2024,,,,,1,3,2,1,3,2024
115_2024,,,,,3,2,2,1,2,2024
116_2024,,,,,2,1,2,1,2,2024
117_2024,,,,,2,3,2,1,3,2024
118_2024,,,,,3,3,2,1,2,2024
119_2024,,,,,3,2,1,1,2,2024
120_2024,,,,,1,3,2,1,1,2024
121_2024,,,,,2,3,2,1,3,2024
123_2024,,,,,2,3,1,1,2,2024
124_2024,,,,,2,3,2,1,3,2024
125_2024,,,,,2,2,2,2,3,2024
126_2024,,,,,3,2,2,1,2,2024
128_2024,,,,,2,1,2,1,2,2024
129_2024,,,,,3,2,2,1,2,2024
130_2024,,,,,1,3,2,1,1,2024
131_2024,,,,,1,3,2,1,2,2024
132_2024,,,,,2,3,2,1,2,2024
133_2024,,,,,1,2,2,1,2,2024
134_2024,,,,,3,3,2,1,2,2024
137_2024,,,,,3,3,2,1,3,2024
139_2024,,,,,2,2,2,1,3,2024
140_2024,,,,,1,1,2,1,2,2024
141_2024,,,,,3,2,2,1,2,2024
142_2024,,,,,2,3,1,1,2,2024
145_2024,,,,,2,3,1,1,1,2024
146_2024,,,,,2,3,1,1,3,2024
147_2024,,,,,2,3,1,1,3,2024
148_2024,,,,,2,2,2,1,3,2024
150_2024,,,,,2,3,2,1,2,2024
152_2024,,,,,2,3,2,1,3,2024
153_2024,,,,,2,2,2,1,2,2024
154_2024,,,,,1,3,2,1,1,2024
155_2024,,,,,3,3,2,1,3,2024
156_2024,,,,,1,3,2,1,3,2024
158_2024,,,,,1,3,2,1,3,2024
159_2024,,,,,2,1,2,1,3,2024
160_2024,,,,,3,3,2,3,2,2024
161_2024,,,,,1,3,1,1,2,2024
162_2024,,,,,2,3,2,3,3,2024
163_2024,,,,,2,2,2,1,3,2024
165_2024,,,,,2,2,2,1,1,2024
166_2024,,,,,2,3,1,1,3,2024
167_2024,,,,,3,2,2,1,3,2024
168_2024,,,,,3,2,2,1,3,2024
170_2024,,,,,2,3,1,1,3,2024
171_2024,,,,,2,2,1,3,3,2024
172_2024,,,,,3,3,2,3,1,2024
173_2024,,,,,2,2,2,3,3,2024
174_2024,,,,,2,3,1,3,3,2024
175_2024,,,,,1,3,2,3,3,2024
176_2024,,,,,3,3,2,1,3,2024
177_2024,,,,,3,1,2,1,3,2024
179_2024,,,,,1,3,2,1,2,2024
180_2024,,,,,1,2,1,1,2,2024
181_2024,,,,,1,3,2,2,2,2024
183_2024,,,,,1,3,2,1,3,2024
184_2024,,,,,1,3,2,1,2,2024
185_2024,,,,,3,2,2,1,2,2024
188_2024,,,,,1,3,2,1,2,2024
189_2024,,,,,1,2,2,1,1,2024
191_2024,,,,,1,2,2,1,2,2024
194_2024,,,,,1,3,2,1,3,2024
195_2024,,,,,2,3,2,3,3,2024
196_2024,,,,,2,3,2,3,3,2024
197_2024,,,,,2,3,2,3,3,2024
198_2024,,,,,2,3,2,1,2,2024
202_2024,,,,,2,3,1,1,1,2024
203_2024,,,,,2,2,2,1,3,2024
204_2024,,,,,3,3,1,1,1,2024
205_2024,,,,,3,2,2,2,3,2024
207_2024,,,,,3,2,1,3,3,2024
209_2024,,,,,3,2,2,3,2,2024
210_2024,,,,,3,3,2,1,3,2024
212_2024,,,,,2,2,2,1,2,2024
213_2024,,,,,2,1,2,1,3,2024
214_2024,,,,,2,3,2,1,3,2024
215_2024,,,,,2,3,2,1,1,2024
217_2024,,,,,2,3,2,1,3,2024
218_2024,,,,,2,3,2,1,3,2024
219_2024,,,,,2,3,2,1,1,2024
220_2024,,,,,3,3,2,1,3,2024
221_2024,,,,,3,2,2,1,2,2024
222_2024,,,,,2,3,2,1,3,2024
223_2024,,,,,3,1,2,1,3,2024
227_2024,,,,,3,2,1,2,3,2024
228_2024,,,,,2,3,2,1,1,2024
230_2024,,,,,3,2,2,1,3,2024
231_2024,,,,,2,3,2,1,2,2024
232_2024,,,,,1,1,2,1,3,2024
233_2024,,,,,2,2,2,1,2,2024
235_2024,,,,,2,3,1,1,3,2024
236_2024,,,,,2,3,1,1,3,2024
237_2024,,,,,1,2,2,1,3,2024
238_2024,,,,,3,2,2,1,3,2024
239_2024,,,,,3,2,2,1,3,2024
240_2024,,,,,1,2,2,1,2,2024
241_2024,,,,,2,3,2,1,1,2024
243_2024,,,,,2,3,2,1,1,2024
244_2024,,,,,2,2,2,1,3,2024
246_2024,,,,,2,2,2,1,3,2024
247_2024,,,,,1,2,2,1,2,2024
248_2024,,,,,3,1,2,3,3,2024
249_2024,,,,,3,3,1,1,3,2024
250_2024,,,,,3,3,2,1,3,2024
251_2024,,,,,3,3,2,1,2,2024
252_2024,,,,,1,1,2,1,3,2024
254_2024,,,,,2,2,2,1,1,2024
255_2024,,,,,2,3,2,3,1,2024
256_2024,,,,,3,2,2,1,3,2024
257_2024,,,,,3,2,2,1,3,2024
258_2024,,,,,3,1,1,1,1,2024
259_2024,,,,,3,3,1,3,2,2024
260_2024,,,,,1,2,2,3,2,2024
261_2024,,,,,2,2,1,4,2,2024
262_2024,,,,,2,3,2,1,3,2024
263_2024,,,,,1,3,2,1,2,2024
264_2024,,,,,1,3,2,1,3,2024
265_2024,,,,,1,3,2,1,3,2024
266_2024,,,,,2,3,2,1,2,2024
267_2024,,,,,1,3,2,1,3,2024
268_2024,,,,,1,2,2,1,3,2024
269_2024,,,,,3,2,2,1,3,2024
270_2024,,,,,1,3,1,1,3,2024
271_2024,,,,,2,3,2,1,3,2024
272_2024,,,,,2,3,2,1,3,2024
273_2024,,,,,3,3,2,1,1,2024
274_2024,,,,,3,3,2,1,3,2024
276_2024,,,,,2,3,2,1,2,2024
277_2024,,,,,3,3,2,1,3,2024
278_2024,,,,,3,2,2,2,3,2024
279_2024,,,,,2,3,1,1,3,2024
280_2024,,,,,2,3,2,1,2,2024
281_2024,,,,,3,2,2,1,3,2024
