NUMERO,REGION,F4,F5,P32,P33_C,P33_H,P33_S,P33_W,P56,P56_1,P57,P58,P60,FACTOR_TOTAL,P59_A,P59_B,P59_C,P59_D,P59_E,P59_F,P59_G,P59_H,P59_I,P61B_1,P61B_2,P61B_3,P61B_4,P61B_5,P61B_6,P61B_7,P61B_8,P61B_9,P61B_OTRO,P61B_OTRO_COD,P61A_1,P61A_2,P61A_3,P61A_4,P61A_5,P61A_6,P61A_7,P61A_8,P61A_9,P61A_OTRO,P61A_OTRO_COD,anio,tamano_empresa,es_mipyme,sector
1469,1,2,1,3,4,3,3,3,2,4,3,2,,209.6189111747851,,,,,,,,,,1.0,,,4.0,5.0,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
1470,1,3,1,3,4,3,4,3,3,3,3,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,2024,Micro,1,Servicios
1472,1,3,1,5,4,5,1,1,2,4,3,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Servicios
1473,1,2,1,4,1,3,2,2,2,1,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Comercio
1474,1,3,1,3,1,3,4,1,2,3,1,2,,272.0928725701944,,,,,,,,,,,,,,5.0,,7.0,,,,,,2.0,,4.0,,,,,,,,2024,Micro,1,Servicios
1475,1,2,1,4,4,5,5,4,2,4,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Comercio
1476,1,3,1,2,4,4,2,2,2,3,3,1,2.0,272.0928725701944,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,3.0,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Servicios
1478,1,3,1,3,2,2,2,2,3,3,3,1,2.0,272.0928725701944,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,5.0,,,,,,,,2.0,3.0,4.0,,,,,,,,2024,Micro,1,Servicios
1479,1,2,1,3,3,3,3,4,3,5,2,2,,209.6189111747851,,,,,,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,2024,Micro,1,Comercio
1480,1,3,1,4,1,5,3,2,2,3,2,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1481,1,1,3,3,3,3,3,3,3,4,2,2,,80.52941176470588,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,2024,Mediana,1,Industria
1482,1,2,1,3,3,1,3,1,3,3,3,2,,209.6189111747851,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,,,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,2024,Micro,1,Comercio
1483,1,1,1,4,4,3,4,1,1,5,2,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,,,,4.0,,,,,,,,2024,Micro,1,Industria
1484,1,3,1,3,3,1,2,1,1,4,3,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1485,1,3,1,4,2,3,3,3,1,4,1,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,2024,Micro,1,Servicios
1486,1,2,1,4,4,3,3,2,3,3,2,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Comercio
1487,1,3,3,3,3,2,3,3,2,3,3,2,,77.29824561403508,,,,,,,,,,1.0,,,4.0,5.0,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,2024,Mediana,1,Servicios
1488,1,3,3,3,4,5,4,3,3,4,2,2,,77.29824561403508,,,,,,,,,,,,,,,6.0,,,,,,,2.0,,,5.0,,,,,,,2024,Mediana,1,Servicios
1489,1,2,4,4,5,5,5,5,2,3,2,2,,58.22222222222222,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,90.0,,,2024,Grande,0,Comercio
1490,1,3,3,4,5,5,5,1,2,1,3,2,,77.29824561403508,,,,,,,,,,,,,,,6.0,7.0,,,,,1.0,2.0,,,,,,,,,,2024,Mediana,1,Servicios
1491,1,3,1,3,3,2,3,3,3,3,3,2,,272.0928725701944,,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Servicios
1492,1,1,1,4,3,4,4,3,2,4,1,2,,103.51764705882353,,,,,,,,,,,,,4.0,,,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Industria
1493,1,2,1,3,2,1,2,1,2,1,3,2,,209.6189111747851,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,90.0,,,2024,Micro,1,Comercio
1494,1,2,1,4,4,2,2,2,2,3,3,2,,209.6189111747851,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,6.0,,,,,,2024,Micro,1,Comercio
1496,1,2,1,3,3,2,2,2,2,3,2,1,2.0,209.6189111747851,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,6.0,,,,,,2024,Micro,1,Comercio
1497,1,3,1,4,4,3,3,2,1,4,2,2,,272.0928725701944,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,,8.0,,,,,,,,,,7.0,,,,,2024,Micro,1,Servicios
1498,1,2,1,1,5,5,2,3,1,3,3,1,2.0,209.6189111747851,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1500,1,1,1,3,2,2,3,2,2,4,2,2,,103.51764705882353,,,,,,,,,,,2.0,,,,6.0,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Industria
1501,1,3,2,3,5,5,5,2,1,5,2,2,,170.04225352112675,,,,,,,,,,,,,,,,7.0,,,,,1.0,2.0,,4.0,,,,,,,,2024,Pequeña,1,Servicios
1502,1,2,1,4,3,3,3,4,1,4,3,2,,209.6189111747851,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,,,8.0,,,,,2.0,3.0,,5.0,,,,,,,2024,Micro,1,Comercio
1503,1,1,1,4,2,4,3,2,1,4,3,2,,103.51764705882353,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
1504,1,3,1,5,5,3,3,5,3,1,1,1,2.0,272.0928725701944,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1505,1,3,1,4,3,2,4,2,2,2,3,2,,272.0928725701944,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1506,1,3,2,4,4,5,4,2,3,4,3,2,,170.04225352112675,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,90.0,,,2024,Pequeña,1,Servicios
1507,1,3,2,4,3,4,5,3,1,4,3,2,,170.04225352112675,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,7.0,,,,,2024,Pequeña,1,Servicios
1508,1,2,1,3,5,2,3,1,2,92,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1509,1,3,1,4,3,3,3,4,2,1,2,2,,272.0928725701944,,,,,,,,,,1.0,,,,5.0,6.0,,,,,,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,2024,Micro,1,Servicios
1511,1,1,1,4,3,4,3,3,1,4,1,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Industria
1513,1,3,1,2,4,3,5,3,3,3,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1514,1,1,2,3,5,2,5,3,2,3,3,2,,106.48979591836735,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,,,,,2024,Pequeña,1,Industria
1515,1,2,1,5,4,3,3,3,3,3,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,6.0,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1516,1,3,1,3,1,1,1,1,2,2,2,2,,272.0928725701944,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1517,1,1,1,5,5,5,5,5,2,3,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,,,NO,92.0,,2.0,,,,6.0,,,,,,2024,Micro,1,Industria
1518,1,1,1,4,4,3,4,2,3,3,3,2,,103.51764705882353,,,,,,,,,,,2.0,,4.0,,,7.0,,,,,,2.0,,4.0,,,,,,,,2024,Micro,1,Industria
1521,1,3,1,4,3,5,3,4,1,5,1,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Servicios
1523,1,3,1,4,3,4,2,1,3,4,1,2,,272.0928725701944,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Servicios
1524,1,3,1,3,2,1,2,2,1,3,3,2,,272.0928725701944,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,,,3.0,,5.0,,,,,,,2024,Micro,1,Servicios
1525,1,2,1,3,3,3,4,3,3,3,2,2,,209.6189111747851,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1526,1,3,1,4,4,2,2,1,2,1,3,2,,272.0928725701944,,,,,,,,,,,,3.0,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1527,1,2,1,3,3,3,3,3,3,3,2,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1528,1,1,1,4,4,2,4,4,2,1,2,2,,103.51764705882353,,,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
1530,1,3,1,3,3,4,5,4,2,3,3,2,,272.0928725701944,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Servicios
1532,1,3,1,4,3,4,3,2,3,3,1,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,,5.0,6.0,7.0,,,,,2024,Micro,1,Servicios
1533,1,2,2,1,1,1,5,1,2,1,3,2,,90.64285714285714,,,,,,,,,,,,3.0,,5.0,,,8.0,,,,,2.0,3.0,,,6.0,,,,,,2024,Pequeña,1,Comercio
1534,1,3,1,5,2,5,4,4,1,4,1,2,,272.0928725701944,,,,,,,,,,1.0,,3.0,,,,7.0,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Servicios
1535,1,2,1,3,3,3,3,3,2,5,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1536,1,3,1,4,4,1,1,1,2,2,2,2,,272.0928725701944,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1538,1,3,1,1,3,2,2,2,2,3,3,1,1.0,272.0928725701944,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,5.0,,,8.0,,,,,,,,,,,,90.0,,,2024,Micro,1,Servicios
1539,1,2,1,4,1,5,5,2,1,5,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,5.0,,7.0,,,,,1.0,2.0,3.0,4.0,5.0,,7.0,,,,,2024,Micro,1,Comercio
1540,1,3,1,1,2,1,1,1,1,4,3,2,,272.0928725701944,,,,,,,,,,,,,,5.0,,,,,,,,2.0,,,,,,,,RASTEADOR,11.0,2024,Micro,1,Servicios
1541,1,3,1,4,3,2,2,2,2,2,3,2,,272.0928725701944,,,,,,,,,,,,,,,,,,,NINGUNO,8.0,,,3.0,,5.0,,,,,,,2024,Micro,1,Servicios
1542,1,1,1,3,3,4,4,3,3,2,2,2,,103.51764705882353,,,,,,,,,,1.0,,3.0,4.0,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
1543,1,3,1,3,1,1,4,1,2,1,3,1,2.0,272.0928725701944,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,4.0,,,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Servicios
1544,1,2,1,4,2,2,2,2,2,3,1,1,2.0,209.6189111747851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1546,1,3,1,3,2,2,2,1,2,1,1,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Micro,1,Servicios
1547,1,3,1,5,3,1,2,2,2,3,3,2,,272.0928725701944,,,,,,,,,,,,,,,,,8.0,,,,1.0,,,,,6.0,,,,,,2024,Micro,1,Servicios
1549,1,1,1,2,3,1,1,3,2,1,2,2,,103.51764705882353,,,,,,,,,,,2.0,,4.0,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
1550,1,2,1,3,5,3,4,3,3,4,1,2,,209.6189111747851,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,,6.0,,,,,,2024,Micro,1,Comercio
1551,1,3,1,3,4,3,4,4,3,2,1,2,,272.0928725701944,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1552,1,2,1,3,3,2,3,1,2,3,3,2,,209.6189111747851,,,,,,,,,,,,,,,,,,,NO SABE,92.0,,2.0,,4.0,5.0,,,,,,,2024,Micro,1,Comercio
1553,1,3,1,4,4,4,4,4,3,3,2,2,,272.0928725701944,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Servicios
1554,1,3,1,2,1,3,1,1,2,1,3,2,,272.0928725701944,,,,,,,,,,,2.0,3.0,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1555,1,2,1,1,1,3,3,2,2,3,2,2,,209.6189111747851,,,,,,,,,,,,,4.0,,,,,,,,1.0,,,,5.0,,,,,,,2024,Micro,1,Comercio
1556,1,3,1,3,2,1,5,1,1,5,3,2,,272.0928725701944,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1557,1,2,1,4,5,3,5,1,2,4,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,5.0,,7.0,8.0,,,,,,,4.0,5.0,,,,,,,2024,Micro,1,Comercio
1558,1,3,1,3,4,4,2,3,2,4,2,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1559,1,3,1,1,2,3,3,4,3,1,2,1,2.0,272.0928725701944,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Servicios
1560,1,3,1,4,5,3,4,3,1,3,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Servicios
1562,1,1,1,3,3,4,4,1,2,3,1,2,,103.51764705882353,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,4.0,,,,,,,,2024,Micro,1,Industria
1563,1,2,1,4,4,1,3,2,3,4,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Comercio
1565,1,3,1,2,4,3,4,5,3,4,2,1,2.0,272.0928725701944,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Servicios
1566,1,2,1,4,3,2,2,1,2,4,3,1,2.0,209.6189111747851,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1567,1,3,1,3,3,4,4,1,2,3,2,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Servicios
1568,1,2,1,3,1,1,1,2,2,1,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Comercio
1569,1,2,1,4,3,2,3,1,2,2,3,2,,209.6189111747851,,,,,,,,,,1.0,2.0,,,5.0,6.0,,,,,,1.0,2.0,3.0,,5.0,,7.0,,,,,2024,Micro,1,Comercio
1570,1,3,1,3,5,3,5,3,3,5,2,2,,272.0928725701944,,,,,,,,,,,,,,,,,8.0,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1571,1,2,1,4,4,4,3,2,2,3,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1572,1,2,1,3,4,2,4,2,3,5,3,2,,209.6189111747851,,,,,,,,,,,,,4.0,,6.0,,8.0,,,,1.0,,,,,,,,,,,2024,Micro,1,Comercio
1573,1,3,1,4,3,4,3,2,1,4,2,2,,272.0928725701944,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Servicios
1574,1,2,1,4,5,4,3,4,2,4,2,2,,209.6189111747851,,,,,,,,,,1.0,2.0,,,5.0,,,,,,,,2.0,,,,6.0,7.0,,,,,2024,Micro,1,Comercio
1576,1,3,1,4,1,1,1,1,2,1,3,1,2.0,272.0928725701944,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Servicios
1577,1,2,1,4,4,1,2,2,2,3,3,1,1.0,209.6189111747851,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,,7.0,,,,,1.0,2.0,3.0,4.0,5.0,,,,,,,2024,Micro,1,Comercio
1578,1,2,1,4,2,1,4,5,2,3,3,1,1.0,209.6189111747851,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,7.0,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Comercio
1579,1,1,1,1,1,1,1,1,2,1,3,2,,103.51764705882353,,,,,,,,,,,,,,,,,,,NINGUNa,8.0,,,,,,,,,90.0,,,2024,Micro,1,Industria
1580,1,2,1,2,2,1,3,2,2,1,2,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,2024,Micro,1,Comercio
1581,1,1,1,4,5,5,5,5,2,1,3,2,,103.51764705882353,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,7.0,,,,,2024,Micro,1,Industria
1582,1,2,1,2,3,2,1,2,3,1,3,1,1.0,209.6189111747851,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
1583,1,1,2,4,3,1,3,2,2,3,1,2,,106.48979591836735,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,,,1.0,2.0,,,,,,,,,,2024,Pequeña,1,Industria
1584,1,2,1,3,2,2,1,1,2,2,3,1,2.0,209.6189111747851,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
1585,1,3,1,3,2,2,3,3,3,4,2,2,,272.0928725701944,,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,,,,,,7.0,,,,,2024,Micro,1,Servicios
1586,1,3,1,1,3,1,2,2,1,3,3,2,,272.0928725701944,,,,,,,,,,,,,4.0,5.0,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1587,1,2,1,4,4,1,3,1,1,4,3,2,,209.6189111747851,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,Seguimiento GPS En Vehiculos,16.0,2024,Micro,1,Comercio
1588,1,2,1,2,4,2,3,2,2,3,3,2,,209.6189111747851,,,,,,,,,,,,3.0,,,6.0,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Comercio
1589,1,3,1,4,4,3,4,2,2,3,2,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,8.0,,,,1.0,2.0,,,,6.0,,,,,,2024,Micro,1,Servicios
1590,1,1,1,5,4,4,5,4,3,4,2,2,,103.51764705882353,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,7.0,,,,,2024,Micro,1,Industria
1591,1,3,1,4,2,3,2,1,1,4,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,7.0,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1592,1,1,1,4,3,2,2,5,1,5,3,2,,103.51764705882353,,,,,,,,,,,2.0,,,,6.0,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Industria
1594,1,3,2,4,4,3,4,3,2,4,3,2,,170.04225352112675,,,,,,,,,,,,3.0,,,,,8.0,,,,1.0,,,4.0,,,,,,,,2024,Pequeña,1,Servicios
1595,1,3,1,3,3,3,3,3,3,3,3,2,,272.0928725701944,,,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,2024,Micro,1,Servicios
1596,1,3,1,1,3,2,2,2,2,1,3,2,,272.0928725701944,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Servicios
1597,1,2,1,3,1,1,5,5,2,1,3,1,1.0,209.6189111747851,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,,,,,,,,,1.0,2.0,,,5.0,,,,,,,2024,Micro,1,Comercio
1599,1,2,1,3,2,2,3,3,1,3,3,2,,209.6189111747851,,,,,,,,,,1.0,,,4.0,,,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Comercio
1600,1,2,1,3,4,1,5,2,2,3,3,2,,209.6189111747851,,,,,,,,,,,2.0,,,,,,,,,,,2.0,3.0,,,,7.0,,,,,2024,Micro,1,Comercio
1601,1,3,1,2,3,2,3,2,2,2,2,2,,272.0928725701944,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1603,1,2,4,3,2,3,2,1,1,5,3,2,,58.22222222222222,,,,,,,,,,,,,,5.0,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,2024,Grande,0,Comercio
1604,1,2,3,1,4,2,3,2,2,3,2,2,,63.583333333333336,,,,,,,,,,,,,,,,,8.0,,,,,2.0,,,5.0,,,,,,,2024,Mediana,1,Comercio
1605,1,3,3,3,3,2,3,2,3,3,3,2,,77.29824561403508,,,,,,,,,,,,,,,,,8.0,,,,1.0,2.0,,,,,,,,,,2024,Mediana,1,Servicios
1606,1,3,3,3,3,1,2,2,3,3,3,2,,77.29824561403508,,,,,,,,,,,,,,,,,,,EL SEÑOR DICE QUE LES GENERA DEMORAS Y LES CUESTA,10.0,,,,4.0,,,7.0,,,,,2024,Mediana,1,Servicios
1608,1,3,4,3,2,2,3,2,2,3,3,1,1.0,177.64285714285714,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,,5.0,6.0,7.0,8.0,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,,2024,Grande,0,Servicios
1609,1,1,4,1,1,2,3,3,3,3,3,2,,81.2,,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,2.0,3.0,4.0,,6.0,7.0,,,,,2024,Grande,0,Industria
1610,1,3,3,3,4,3,4,3,3,4,2,2,,77.29824561403508,,,,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,,,,,,,,,,,,90.0,,,2024,Mediana,1,Servicios
1613,1,3,3,4,3,3,2,1,2,3,3,2,,77.29824561403508,,,,,,,,,,,,,,,,7.0,,,,,,2.0,,,,6.0,,,,,,2024,Mediana,1,Servicios
1614,1,3,1,3,3,3,4,3,2,3,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Servicios
1615,1,3,1,3,3,2,3,3,2,3,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,2024,Micro,1,Servicios
1617,1,1,1,3,1,1,2,3,1,4,2,1,2.0,103.51764705882353,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Industria
1618,1,2,1,3,1,1,3,4,2,1,3,2,,209.6189111747851,,,,,,,,,,1.0,2.0,3.0,,,6.0,,,,,,,2.0,,,,,,,,,,2024,Micro,1,Comercio
1619,1,1,1,3,4,1,1,1,2,3,2,2,,103.51764705882353,,,,,,,,,,1.0,,,,,,,,,,,,,,,5.0,,,,,,,2024,Micro,1,Industria
1620,1,3,1,3,4,3,3,2,2,4,3,2,,272.0928725701944,,,,,,,,,,,,,,,6.0,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Servicios
1621,1,3,1,4,3,3,2,2,3,3,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,6.0,,,,,,2024,Micro,1,Servicios
1622,1,3,1,2,1,3,3,1,3,3,3,2,,272.0928725701944,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,7.0,,,,,2024,Micro,1,Servicios
1623,1,2,1,2,5,1,1,1,2,1,3,2,,209.6189111747851,,,,,,,,,,,,,,5.0,,,8.0,,,,1.0,,,,,,,,,,,2024,Micro,1,Comercio
1624,1,2,1,3,1,4,1,1,2,1,3,2,,209.6189111747851,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,4.0,,,,,,,,2024,Micro,1,Comercio
1625,1,3,2,2,3,3,2,1,2,1,3,2,,170.04225352112675,,,,,,,,,,,,,,,6.0,,,,,,1.0,,,,,,,,,,,2024,Pequeña,1,Servicios
1626,1,3,1,3,4,2,4,3,3,3,2,1,1.0,272.0928725701944,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,3.0,4.0,,,7.0,,,,,1.0,,,,5.0,6.0,7.0,,,,,2024,Micro,1,Servicios
1627,1,3,2,3,3,3,3,1,1,4,2,2,,170.04225352112675,,,,,,,,,,,2.0,,,5.0,,,,,,,1.0,2.0,,4.0,,,,,,,,2024,Pequeña,1,Servicios
1629,1,3,1,4,3,3,3,3,2,4,3,2,,272.0928725701944,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,90.0,,,2024,Micro,1,Servicios
1630,1,3,1,1,1,1,1,1,2,1,3,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,2024,Micro,1,Servicios
1631,1,3,1,3,3,2,3,2,2,4,2,2,,272.0928725701944,,,,,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,,,,2024,Micro,1,Servicios
1632,1,3,1,2,3,3,2,2,2,1,3,2,,272.0928725701944,,,,,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,5.0,,,,,,,2024,Micro,1,Servicios
1633,1,2,1,1,4,3,4,2,3,3,3,2,,209.6189111747851,,,,,,,,,,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Comercio
1635,1,1,1,3,3,4,4,4,3,4,3,2,,103.51764705882353,,,,,,,,,,,,3.0,4.0,,,,,,,,1.0,2.0,,,,,,,,,,2024,Micro,1,Industria
