ID,Localidad,UPL,P131_1,P131_2,P131_3,P131_4,P131_5,P131_6,P131_7,P131_8,P131_9,P131_10,P131_11,P131_12,P131_13,P131_14,P131_15,P131_16,P131_17,P131_18,P131_19,P131_20,P131_21,P131_22,P133_1,P133_2,P133_3,P133_4,P133_5,P133_6,P133_7,P133_8,P133_9,P133_10,P133_11,P133_12,P133_13,P134_1,P134_2,P134_3,P134_4,P134_5,P134_6,P134_7,P134_8,P134_9,P134_10,P134_11,P134_12,P130_1,P130_2,P130_3,P130_4,P130_5,P130_6,P130_7,P130_8,P130_9,P130_10,P130_11,P130_12,P130_13,P130_14,P130_15,P130_16,P130_17,P130_18,P130_19,P130_20,P130_21,P130_22,P130_23,P130_24,P130_25,P130_26,P130_27,P8_1,P8_2,P8_3,P152,P800,P801,REDAD,P802,FACTOR_1,FACTOR_2,P129
6272,7,23,2,3,3,4,4,3,4,3,2,1,1,2,2,3,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1.0,,,4.0,,,7.0,,,,,,2,1,3,1,1,1,1,1,2,2,2,1,2,4,2,1,2,2,1,1,2,3,1,1,3,2,1,1.0,1.0,1.0,1,1,32,2,2,316.7593530117035,272.0749039993028,3
6273,7,23,1,3,2,3,2,2,1,2,4,3,4,2,1,2,3,2,1,3,2,2,1,4,1,2,1,2,2,1,2,2,1,2,1,2,2,1.0,,,4.0,,,7.0,,,,,,4,2,3,5,3,2,4,3,1,1,3,2,1,4,1,3,1,4,2,3,4,2,1,1,2,4,4,4.0,2.0,1.0,1,2,60,5,3,812.4076751744536,272.0749039993028,3
6274,7,23,2,1,1,1,1,1,1,2,2,2,2,2,4,2,1,5,1,2,4,2,4,3,2,1,2,2,1,1,1,1,2,1,2,1,2,,2.0,,4.0,5.0,,,,,,,,4,4,3,2,1,5,2,3,2,4,1,2,3,2,1,1,2,4,1,3,2,5,1,2,3,4,3,1.0,5.0,3.0,1,1,19,1,3,321.46743515900687,272.0749039993028,2
6275,7,23,1,2,1,3,2,1,2,1,1,3,2,4,1,2,1,3,1,2,4,2,3,2,2,1,1,2,2,2,1,2,1,1,1,2,2,,2.0,,,5.0,,,8.0,,,,,5,2,2,4,2,2,4,5,2,1,5,2,2,1,3,1,2,4,3,2,2,1,3,2,5,2,1,,,,1,1,21,1,4,321.46743515900687,272.0749039993028,1
6276,7,23,1,4,1,1,2,1,3,1,4,1,2,1,1,3,1,1,4,2,3,5,1,1,1,1,2,2,1,2,1,2,2,1,2,1,2,1.0,2.0,,,,,,8.0,,,,,4,3,2,2,1,1,4,2,3,1,3,1,1,1,1,1,1,2,1,3,2,1,2,1,3,1,2,2.0,1.0,1.0,4,1,63,5,3,800.4855499622499,272.0749039993028,2
6277,7,23,1,2,1,1,2,4,3,5,2,4,3,3,4,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1.0,2.0,,,,,7.0,,,,,,3,2,1,2,3,4,5,2,1,1,3,3,2,1,4,1,1,3,2,4,2,1,1,1,2,4,3,1.0,2.0,1.0,1,1,30,2,2,316.7593530117035,272.0749039993028,2
6278,7,23,2,1,1,3,1,1,2,3,3,1,1,2,3,2,1,4,1,3,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,1.0,2.0,,,,,7.0,,,,,,3,1,1,4,2,1,1,3,2,1,4,2,1,2,1,4,1,3,2,1,3,1,2,4,1,1,2,,,,1,1,19,1,3,321.46743515900687,272.0749039993028,3
6279,7,23,3,1,2,2,1,2,3,4,2,2,1,2,4,3,1,2,2,1,2,2,3,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1.0,2.0,,,,,7.0,,,,,,4,2,4,1,1,3,3,5,1,1,4,1,4,4,1,1,2,2,1,2,1,4,4,3,4,4,1,4.0,1.0,3.0,4,1,26,2,3,316.7593530117035,272.0749039993028,2
6280,7,23,3,4,3,1,1,3,1,2,1,1,2,1,1,1,3,1,3,1,1,3,1,3,2,2,2,2,2,1,1,2,1,2,1,2,2,1.0,,,4.0,,,7.0,,,,,,2,1,3,2,2,4,1,3,2,1,4,1,1,1,1,2,3,2,1,2,1,3,1,3,1,1,2,2.0,1.0,1.0,4,1,24,1,3,321.46743515900687,272.0749039993028,1
6281,7,23,4,4,3,1,1,4,4,4,5,4,4,4,4,4,3,4,4,4,1,99,4,4,2,1,2,99,99,99,1,1,1,99,99,2,2,1.0,2.0,,4.0,,,,,,,,,4,4,3,1,1,4,3,3,3,3,3,4,3,3,4,3,3,3,3,1,99,2,2,2,2,3,2,,,,1,1,30,2,2,316.7593530117035,272.0749039993028,4
6282,7,23,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,99,1,2,2,1,2,99,2,99,1,1,1,2,99,1,2,1.0,,,4.0,,,7.0,,,,,,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,99,4,3,3,3,4,3,2.0,1.0,2.0,1,2,23,1,4,416.61117906761103,272.0749039993028,5
6283,7,23,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,99,2,2,2,99,2,99,99,99,1,1,1,99,99,2,2,1.0,,,4.0,,,7.0,,,,,,3,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,1,2,99,3,2,1,2,2,2,,,,2,2,49,4,3,630.0861021861051,272.0749039993028,2
6284,7,23,2,2,1,99,99,2,2,1,3,1,1,1,1,2,1,2,1,1,3,3,3,3,1,1,99,99,1,99,1,1,1,99,99,1,2,1.0,,,4.0,,,,,9.0,,,,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,,,,4,1,23,1,5,321.46743515900687,272.0749039993028,5
6285,7,23,4,4,4,99,99,3,3,4,4,4,3,4,3,4,4,3,4,3,3,4,4,3,2,1,2,99,2,99,1,1,2,1,99,2,2,1.0,2.0,,4.0,,,,,,,,,3,4,4,3,4,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,99,3,4,4,3,4,4,,,,3,2,56,5,2,812.4076751744536,272.0749039993028,4
6286,7,23,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,2,2,2,99,2,3,1,1,2,99,1,99,1,1,1,99,99,2,2,1.0,2.0,,,,,,,,10.0,,,4,3,3,3,4,3,4,4,3,3,4,3,4,4,3,4,3,4,3,3,99,3,4,4,4,3,3,,,,4,1,32,2,2,316.7593530117035,272.0749039993028,3
6287,7,23,2,2,1,2,2,1,2,1,2,1,2,1,1,2,3,2,2,2,1,99,3,3,1,1,2,1,99,99,1,1,99,1,99,2,2,,2.0,,4.0,,,,,,10.0,,,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,99,2,3,3,3,4,3,,,,3,2,31,2,3,413.89460884913234,272.0749039993028,3
6288,7,23,2,2,1,2,1,2,1,2,1,2,2,2,3,2,2,2,3,3,2,99,3,2,1,1,2,99,2,99,1,1,1,2,99,1,2,,,,,,6.0,7.0,,,10.0,,,4,4,4,3,2,2,3,4,3,3,4,4,4,3,3,4,3,4,2,3,99,3,3,3,4,4,1,,,,2,1,32,2,3,316.7593530117035,272.0749039993028,4
6289,7,23,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,99,3,1,1,1,2,99,99,99,1,1,1,99,99,2,2,1.0,2.0,3.0,,,,,,,,,,4,3,3,99,99,3,3,2,4,3,2,3,4,4,3,4,3,2,3,3,99,3,3,4,2,3,1,,,,2,1,30,2,4,316.7593530117035,272.0749039993028,4
6290,7,23,2,1,1,2,1,1,2,3,2,2,3,2,1,1,2,1,2,3,2,99,2,2,99,1,2,99,2,99,1,1,99,99,99,1,2,,,,4.0,,,7.0,,,10.0,,,3,3,4,1,1,3,4,3,2,3,4,3,3,3,3,4,3,4,3,3,99,3,3,4,3,3,1,,,,2,2,50,4,2,630.0861021861051,272.0749039993028,4
6291,7,23,3,99,4,99,99,3,3,3,3,99,99,99,4,3,4,4,3,99,99,99,4,4,1,1,1,1,1,1,1,1,1,1,2,99,99,1.0,2.0,,4.0,,,,,,,,,3,99,4,1,1,3,3,3,3,3,99,99,4,3,4,4,4,99,1,99,99,5,4,3,3,1,3,,,,3,1,21,1,5,321.46743515900687,272.0749039993028,5
6292,7,23,1,1,3,1,1,3,3,3,3,2,2,2,4,3,3,3,3,99,99,99,2,2,1,1,1,1,1,1,1,1,1,2,99,99,99,1.0,2.0,,4.0,,,,,,,,,2,1,3,99,99,4,4,3,4,99,99,99,4,1,4,4,2,99,1,99,99,5,5,1,2,1,3,,,,1,1,21,1,4,321.46743515900687,272.0749039993028,4
6293,7,23,2,99,3,99,99,3,3,3,3,99,99,99,99,3,4,4,4,99,99,99,4,4,1,1,1,1,1,1,1,1,1,2,2,99,99,1.0,2.0,,4.0,,,,,,,,,1,1,4,99,99,3,3,3,3,99,99,99,3,3,3,3,3,99,1,99,99,5,1,4,5,1,4,,,,2,2,50,4,2,630.0861021861051,272.0749039993028,4
6294,7,23,2,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,99,99,4,1,1,1,1,1,1,1,1,1,2,99,99,99,1.0,2.0,,,,,7.0,,,,,,2,1,3,99,99,4,3,3,3,99,99,99,4,3,4,4,4,4,4,99,99,5,5,5,5,5,5,,,,2,1,28,2,3,316.7593530117035,272.0749039993028,5
6295,7,23,3,99,4,99,99,3,2,4,3,99,99,99,4,4,4,3,3,99,99,99,4,4,1,1,1,1,1,1,1,1,1,1,2,99,99,1.0,2.0,,4.0,,,,,,,,,3,99,4,99,99,3,3,3,3,99,99,99,4,4,4,4,4,99,2,99,99,3,5,5,5,1,3,,,,2,1,23,1,5,321.46743515900687,272.0749039993028,4
6296,7,23,1,1,3,3,1,4,4,4,4,2,1,1,4,4,4,4,4,4,99,99,5,5,1,1,1,1,1,1,1,1,1,1,2,99,99,1.0,2.0,,,,,7.0,,,,,,3,1,3,3,1,4,4,4,3,2,2,2,3,4,4,4,4,99,2,99,99,5,5,5,5,5,5,,,,2,1,42,3,3,476.02038209373137,272.0749039993028,4
6297,7,23,2,1,3,2,1,3,3,3,4,3,2,2,4,3,4,4,4,99,99,99,5,4,1,1,1,99,99,99,1,1,99,99,99,99,99,,2.0,,,,,,8.0,,10.0,,,3,1,3,3,1,3,3,3,3,2,1,1,3,4,3,4,3,2,4,99,99,5,4,4,4,3,4,,,,2,2,26,2,3,413.89460884913234,272.0749039993028,4
6298,7,23,2,1,3,2,1,4,4,4,3,2,2,2,3,2,3,3,2,99,99,99,5,5,1,1,1,2,1,1,1,1,1,1,1,99,99,,2.0,,4.0,,,7.0,,,,,,2,1,3,99,1,5,4,4,4,3,2,2,3,4,4,4,3,99,2,99,99,5,5,5,5,5,5,,,,2,1,25,2,5,316.7593530117035,272.0749039993028,5
6299,7,23,1,1,3,1,1,3,3,3,3,2,1,1,3,2,3,3,3,99,99,99,5,5,1,1,99,99,99,1,1,1,99,99,99,99,99,1.0,2.0,,4.0,,,,,,,,,1,1,3,2,1,3,3,3,3,2,2,2,4,4,3,3,2,99,3,99,99,5,5,5,5,5,5,,,,3,1,28,2,3,316.7593530117035,272.0749039993028,3
6300,7,23,2,1,2,99,99,2,1,3,1,1,2,1,4,1,2,3,4,99,1,2,1,2,2,1,99,99,99,1,99,99,99,99,99,99,99,,2.0,,,,6.0,,,,10.0,,,1,2,2,99,99,1,2,1,2,1,1,1,4,2,4,3,1,2,1,2,1,2,2,1,2,1,2,,,,2,1,18,1,4,321.46743515900687,272.0749039993028,2
6301,7,23,1,1,3,99,1,4,4,4,4,4,2,2,2,4,4,4,3,99,99,99,5,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1.0,2.0,,,,,7.0,,,,,,2,1,3,3,1,4,4,4,4,2,2,2,4,2,4,4,4,99,3,99,99,5,4,4,4,4,4,,,,1,2,60,5,2,812.4076751744536,272.0749039993028,4
6302,7,23,1,1,3,2,1,4,3,4,4,3,2,2,4,4,3,3,4,99,99,99,5,5,1,1,1,1,1,1,1,1,1,2,2,99,99,1.0,2.0,,,,,7.0,,,,,,1,1,3,2,1,4,3,3,3,2,2,1,4,3,2,4,4,99,2,99,99,5,5,5,5,5,5,,,,1,1,47,4,3,612.334904166388,272.0749039993028,3
6303,7,23,1,2,4,99,99,1,1,1,1,2,1,2,4,1,2,3,4,99,2,1,2,2,2,99,2,99,99,1,99,99,99,99,99,99,99,,2.0,,,,,7.0,,,10.0,,,2,3,4,99,99,1,1,1,1,1,1,2,4,2,1,2,2,99,2,2,1,2,1,2,2,1,1,,,,1,1,46,4,3,612.334904166388,272.0749039993028,2
6304,7,23,1,1,4,1,2,1,1,1,1,2,3,1,4,2,4,1,4,2,1,1,2,1,1,1,99,2,99,1,99,1,1,99,99,99,99,,2.0,,,,6.0,,,,10.0,,,2,1,3,99,99,2,1,1,1,1,1,1,4,1,2,3,3,99,1,2,1,2,1,4,3,2,1,,,,2,2,41,3,5,416.0114296702132,272.0749039993028,2
6305,7,23,1,1,4,99,99,1,1,2,1,2,1,1,4,2,99,99,2,99,3,3,2,2,1,1,1,99,1,2,1,1,99,1,2,1,2,1.0,,,,,,7.0,,,10.0,,,1,2,3,1,2,1,1,1,2,1,2,1,4,1,4,3,1,99,1,2,1,2,1,2,1,1,1,,,,4,2,23,1,3,416.61117906761103,272.0749039993028,2
6306,7,23,2,1,3,99,99,99,99,99,99,2,2,2,2,2,3,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1.0,2.0,,,,6.0,,,,,,,2,2,2,99,99,2,1,2,1,2,1,2,5,3,3,3,4,99,1,99,99,2,3,99,2,99,2,,,,3,2,72,6,1,1596.6087149182479,272.0749039993028,2
6307,7,23,2,3,3,3,3,2,2,2,2,2,1,2,4,2,3,3,3,99,2,2,2,3,99,99,99,1,99,1,99,1,99,2,99,1,99,1.0,,,,,6.0,,,,10.0,,,3,3,4,99,99,2,3,3,1,1,2,2,4,3,4,3,4,99,3,2,2,1,2,1,2,1,2,,,,3,1,29,2,3,316.7593530117035,272.0749039993028,3
6308,7,23,1,1,3,99,99,4,3,4,4,2,2,2,3,3,4,4,3,99,99,99,4,4,1,1,1,1,1,1,1,1,1,1,2,99,99,1.0,2.0,,4.0,,,,,,,,,2,1,4,2,1,3,3,3,3,2,2,2,3,4,4,4,4,99,3,99,99,4,4,4,4,3,3,,,,3,2,66,6,2,1596.6087149182479,272.0749039993028,3
6309,7,23,1,1,3,3,1,4,3,4,3,2,1,1,1,2,4,3,3,99,99,99,4,4,1,1,99,1,99,99,1,1,1,2,2,99,99,1.0,2.0,,,,,7.0,,,,,,1,2,4,99,99,1,1,2,1,1,1,2,4,2,4,99,4,99,1,2,1,4,3,3,4,4,4,,,,3,1,58,5,2,800.4855499622499,272.0749039993028,2
6310,7,23,1,1,3,2,1,4,4,4,4,2,1,1,4,3,3,3,3,99,99,99,5,5,1,1,1,1,99,99,1,1,1,1,2,99,99,1.0,2.0,,,,,7.0,,,,,,1,2,1,99,99,1,1,2,1,2,2,2,4,3,3,3,3,99,4,99,99,5,3,4,4,2,2,,,,1,2,31,2,3,413.89460884913234,272.0749039993028,3
6311,7,23,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,3,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,4,1,52,4,2,612.334904166388,272.0749039993028,3
6312,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,99,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,3,3,4,4,4,4,4,4,4,4.0,3.0,3.0,4,2,48,4,2,630.0861021861051,272.0749039993028,1
6313,7,23,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,99,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,5,4,4,3,4,4,4,4,4,5,5,4,3,4,5,4,4,4,4,4,4,4,4,4,4.0,3.0,2.0,3,2,32,2,2,413.89460884913234,272.0749039993028,4
6314,7,23,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,4,1,52,4,3,612.334904166388,272.0749039993028,4
6315,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,3,1,49,4,3,612.334904166388,272.0749039993028,4
6316,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1.0,2.0,3.0,,,,,,,,,,5,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,1,2,47,4,3,630.0861021861051,272.0749039993028,3
6317,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,99,2,2,2,1,1,1,2,2,2,,2.0,3.0,4.0,,,,,,,,,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4.0,2.0,3.0,5,2,45,3,3,416.0114296702132,272.0749039993028,3
6318,7,23,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,5,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,3,2,43,3,3,416.0114296702132,272.0749039993028,3
6319,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,99,2,2,2,2,2,1,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4.0,3.0,2.0,2,2,54,4,2,630.0861021861051,272.0749039993028,3
6320,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,2,1,1,1,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,5,5,4,5,5,4,5,4,4,4,4,4,4,5,3,3,4,4,4,4,3,4,4,4.0,3.0,3.0,1,1,24,1,4,321.46743515900687,272.0749039993028,3
6321,7,23,2,2,1,2,2,2,4,2,1,2,1,3,3,2,1,5,1,3,1,2,4,3,1,2,1,2,2,1,2,2,1,1,2,1,99,,2.0,,,5.0,6.0,,,,,,,5,3,1,2,4,3,2,3,3,1,4,1,3,2,4,1,2,1,1,3,4,3,1,1,1,3,2,2.0,1.0,1.0,4,2,27,2,3,413.89460884913234,272.0749039993028,1
6322,7,23,1,1,2,2,2,3,2,4,4,3,3,2,3,3,1,1,4,2,1,4,2,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1.0,,,4.0,,6.0,,,,,,,4,2,1,1,2,4,1,5,2,3,1,3,1,3,1,3,4,2,1,1,3,1,1,1,3,3,3,1.0,1.0,1.0,3,1,68,6,3,943.9070390082722,272.0749039993028,1
6323,7,23,3,3,2,5,4,5,3,3,3,4,1,1,2,2,3,1,4,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1.0,,3.0,,5.0,,,,,,,,4,3,5,1,3,3,1,1,2,1,2,3,4,1,2,1,3,1,1,2,4,5,4,5,3,5,4,2.0,3.0,2.0,1,2,20,1,3,416.61117906761103,272.0749039993028,1
6324,7,23,1,3,4,2,1,2,5,2,4,3,2,4,1,5,1,3,4,2,5,1,2,3,2,2,2,2,1,1,1,1,1,2,2,2,2,1.0,,3.0,,,,,8.0,,,,,5,3,2,4,2,1,4,5,1,1,4,2,4,1,1,3,2,2,2,3,4,5,1,2,3,4,5,2.0,1.0,1.0,4,1,28,2,4,316.7593530117035,272.0749039993028,1
6325,7,23,1,5,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,2,3,1,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1.0,,,4.0,,6.0,,,,,,,3,1,4,2,1,5,1,2,3,3,1,2,1,3,1,4,1,2,3,4,1,2,3,1,4,1,2,1.0,1.0,1.0,1,2,46,4,3,630.0861021861051,272.0749039993028,2
6326,7,23,1,1,1,1,1,1,3,2,1,1,3,4,2,1,3,1,2,2,2,1,3,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1.0,2.0,,4.0,,,,,,,,,1,1,1,1,2,1,3,1,4,1,3,1,3,1,3,1,3,2,3,1,4,2,1,1,1,4,2,2.0,2.0,2.0,4,1,39,3,3,476.02038209373137,272.0749039993028,1
6327,7,23,1,5,2,4,1,5,2,4,1,5,2,4,1,5,2,4,1,2,4,5,1,4,2,2,1,2,1,2,1,1,1,1,2,1,2,1.0,,3.0,4.0,,,,,,,,,2,4,3,5,2,3,3,4,2,1,5,4,4,3,2,1,5,4,3,1,5,4,2,3,1,5,2,1.0,1.0,1.0,1,2,48,4,3,630.0861021861051,272.0749039993028,1
6328,7,23,1,3,1,2,1,1,3,5,2,3,3,2,1,2,2,2,3,3,3,2,3,3,1,2,2,2,1,1,1,2,1,2,1,1,2,1.0,2.0,,4.0,,,,,,,,,2,4,4,2,4,3,3,3,1,1,1,2,1,1,3,1,1,3,1,1,2,1,1,1,3,4,2,2.0,1.0,1.0,1,1,63,5,3,800.4855499622499,272.0749039993028,2
6329,7,23,3,2,3,5,1,4,1,5,3,3,1,5,2,2,2,1,1,5,4,4,2,3,2,1,1,2,1,1,1,2,1,2,1,2,2,1.0,,,4.0,,6.0,,,,,,,3,5,2,3,4,2,1,2,4,2,2,1,4,2,1,3,1,2,1,1,2,2,2,5,4,4,2,1.0,1.0,1.0,1,2,58,5,4,812.4076751744536,272.0749039993028,2
6330,7,23,2,2,2,2,2,4,2,3,1,1,3,3,5,2,1,1,3,2,2,2,1,4,2,2,1,2,2,2,1,2,1,2,1,2,2,1.0,,,4.0,,6.0,,,,,,,2,1,1,3,4,4,4,1,1,1,2,2,3,2,1,2,4,4,2,1,4,5,2,1,4,3,5,4.0,1.0,1.0,1,1,60,5,2,800.4855499622499,272.0749039993028,1
6331,7,23,4,3,5,3,3,3,5,3,5,2,2,4,2,1,2,3,4,2,4,1,4,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1.0,2.0,,4.0,,,,,,,,,3,2,2,4,3,4,2,2,4,1,4,2,4,2,2,2,4,2,4,1,4,2,1,4,1,2,3,2.0,1.0,1.0,3,2,50,4,3,630.0861021861051,272.0749039993028,1
6332,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,4,2,52,4,3,630.0861021861051,272.0749039993028,3
6333,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,5,5,5,2,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,3,4,4,4,5,4,4.0,3.0,3.0,1,1,66,6,2,943.9070390082722,272.0749039993028,3
6334,7,23,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,99,2,2,2,99,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3.0,3.0,2.0,1,2,18,1,3,416.61117906761103,272.0749039993028,4
6335,7,23,4,4,4,4,4,4,4,4,4,3,4,3,2,2,2,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,3,4,3,3,4,3,3,4,3,3,4,4.0,3.0,3.0,3,1,39,3,2,476.02038209373137,272.0749039993028,4
6336,7,23,3,3,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,99,99,2,2,2,2,99,2,2,99,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,1,1,32,2,3,316.7593530117035,272.0749039993028,4
6337,7,23,4,4,4,3,4,3,3,3,4,3,4,4,4,4,3,3,4,4,3,4,3,4,2,2,2,99,2,2,2,2,2,2,2,2,2,,,,4.0,5.0,6.0,,,,,,,4,5,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,3,4,4,4.0,3.0,3.0,1,2,47,4,2,630.0861021861051,272.0749039993028,4
6338,7,23,5,5,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,99,2,1.0,,3.0,4.0,,,,,,,,,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,3.0,3.0,3.0,4,2,54,4,4,630.0861021861051,272.0749039993028,4
6339,7,23,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,99,1.0,2.0,3.0,,,,,,,,,,4,4,4,5,4,4,5,5,4,4,5,4,5,5,4,4,4,5,4,3,4,3,4,4,4,4,4,4.0,3.0,3.0,3,2,61,5,2,812.4076751744536,272.0749039993028,3
6340,7,23,4,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,3.0,3.0,1,1,52,4,3,612.334904166388,272.0749039993028,4
6341,7,23,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1.0,2.0,3.0,,,,,,,,,,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4.0,3.0,3.0,1,1,50,4,3,612.334904166388,272.0749039993028,3
6342,7,23,1,99,3,99,99,2,2,3,3,99,99,99,3,2,2,2,2,99,99,99,3,3,1,1,99,99,1,99,1,1,1,1,99,99,99,1.0,2.0,,,,,7.0,,,,,,1,1,3,99,99,4,3,3,3,99,99,99,3,2,2,2,3,99,2,99,99,5,3,3,3,2,3,,,,2,1,66,6,4,943.9070390082722,272.0749039993028,2
6343,7,23,3,1,3,99,99,2,1,2,1,2,2,1,4,2,1,2,2,99,2,3,2,3,2,1,2,1,2,1,1,2,1,99,99,99,99,1.0,,3.0,,,,7.0,,,,,,2,1,3,99,99,1,1,1,2,1,1,1,4,2,4,1,2,99,1,1,2,1,2,1,2,2,1,,,,2,2,24,1,3,416.61117906761103,272.0749039993028,2
